time,load_N,cmod_mm
9.743000268936157227e-01,2.636322174072265625e+02,3.064345618695369922e-01
9.743999838829040527e-01,2.635800170898437500e+02,3.064670061430661008e-01
9.745000004768371582e-01,2.635278167724609375e+02,3.064994504093192518e-01
9.746000170707702637e-01,2.634756164550781250e+02,3.065318946755724028e-01
9.746999740600585938e-01,2.634234466552734375e+02,3.065643389272736385e-01
9.747999906539916992e-01,2.633712921142578125e+02,3.065967533766524866e-01
9.749000072479248047e-01,2.633191833496093750e+02,3.066291976210777648e-01
9.750000238418579102e-01,2.632670593261718750e+02,3.066616418582270853e-01
9.750999808311462402e-01,2.632149963378906250e+02,3.066940860881004483e-01
9.751999974250793457e-01,2.631629028320312500e+02,3.067265303106978536e-01
9.753000140190124512e-01,2.631108398437500000e+02,3.067589745260193013e-01
9.753999710083007812e-01,2.630588378906250000e+02,3.067914187340647914e-01
9.754999876022338867e-01,2.630067901611328125e+02,3.068238331397878937e-01
9.756000041961669922e-01,2.629547882080078125e+02,3.068562773332814686e-01
9.757000207901000977e-01,2.629028320312500000e+02,3.068887215267750435e-01
9.757999777793884277e-01,2.628508605957031250e+02,3.069211657129926607e-01
9.758999943733215332e-01,2.627989349365234375e+02,3.069536098919343203e-01
9.760000109672546387e-01,2.627469787597656250e+02,3.069860242612776347e-01
9.761000275611877441e-01,2.626950836181640625e+02,3.070184684256673791e-01
9.761999845504760742e-01,2.626431732177734375e+02,3.070509125827811658e-01
9.763000011444091797e-01,2.625913085937500000e+02,3.070833567326189950e-01
9.764000177383422852e-01,2.625394592285156250e+02,3.071157710801344365e-01
9.764999747276306152e-01,2.624876251220703125e+02,3.071482152226963080e-01
9.765999913215637207e-01,2.624358062744140625e+02,3.071806593507062644e-01
9.767000079154968262e-01,2.623840179443359375e+02,3.072131034787162207e-01
9.768000245094299316e-01,2.623322296142578125e+02,3.072455177971278317e-01
9.768999814987182617e-01,2.622804412841796875e+02,3.072779619105858728e-01
9.769999980926513672e-01,2.622286987304687500e+02,3.073104060167679563e-01
9.771000146865844727e-01,2.621769714355468750e+02,3.073428203206276521e-01
9.771999716758728027e-01,2.621252899169921875e+02,3.073752644122578204e-01
9.772999882698059082e-01,2.620735778808593750e+02,3.074077085038879886e-01
9.774000048637390137e-01,2.620219268798828125e+02,3.074401227786438540e-01
9.775000214576721191e-01,2.619702453613281250e+02,3.074725668557221070e-01
9.775999784469604492e-01,2.619186248779296875e+02,3.075050109255244024e-01
9.776999950408935547e-01,2.618670349121093750e+02,3.075374251857283525e-01
9.778000116348266602e-01,2.618153991699218750e+02,3.075698692409787327e-01
9.779000282287597656e-01,2.617638244628906250e+02,3.076023132962291129e-01
9.779999852180480957e-01,2.617122497558593750e+02,3.076347275346051902e-01
9.781000018119812012e-01,2.616607360839843750e+02,3.076671715753036551e-01
9.782000184059143066e-01,2.616091918945312500e+02,3.076995857991278172e-01
9.782999753952026367e-01,2.615576934814453125e+02,3.077320298252743669e-01
9.783999919891357422e-01,2.615061798095703125e+02,3.077644738441449590e-01
9.785000085830688477e-01,2.614547119140625000e+02,3.077968880534172058e-01
9.786000251770019531e-01,2.614032745361328125e+02,3.078293320577358827e-01
9.786999821662902832e-01,2.613518066406250000e+02,3.078617462597321719e-01
9.787999987602233887e-01,2.613003845214843750e+02,3.078941902494989336e-01
9.789000153541564941e-01,2.612489776611328125e+02,3.079266044369433075e-01
9.789999723434448242e-01,2.611976165771484375e+02,3.079590484121581540e-01
9.790999889373779297e-01,2.611462554931640625e+02,3.079914625850506127e-01
9.792000055313110352e-01,2.610948638916015625e+02,3.080239065529895015e-01
9.793000221252441406e-01,2.610435638427734375e+02,3.080563207113300450e-01
9.793999791145324707e-01,2.609922180175781250e+02,3.080887646647170186e-01
9.794999957084655762e-01,2.609409790039062500e+02,3.081211788157816045e-01
9.796000123023986816e-01,2.608896942138671875e+02,3.081536227546166629e-01
9.797000288963317871e-01,2.608384399414062500e+02,3.081860368911293335e-01
9.797999858856201172e-01,2.607871551513671875e+02,3.082184808154124767e-01
9.799000024795532227e-01,2.607359466552734375e+02,3.082508949373732321e-01
9.800000190734863281e-01,2.606847534179687500e+02,3.082833388543804176e-01
9.800999760627746582e-01,2.606335754394531250e+02,3.083157529617892578e-01
9.801999926567077637e-01,2.605823974609375000e+02,3.083481968715204857e-01
9.803000092506408691e-01,2.605312500000000000e+02,3.083806109643774107e-01
9.804000258445739746e-01,2.604801177978515625e+02,3.084130250572343357e-01
9.804999828338623047e-01,2.604290008544921875e+02,3.084454689378617331e-01
9.805999994277954102e-01,2.603778991699218750e+02,3.084778830161667429e-01
9.807000160217285156e-01,2.603268280029296875e+02,3.085103268895181827e-01
9.807999730110168457e-01,2.602757873535156250e+02,3.085427409532712772e-01
9.808999896049499512e-01,2.602247009277343750e+02,3.085751550097484142e-01
9.810000061988830566e-01,2.601736907958984375e+02,3.086075988612719811e-01
9.811000227928161621e-01,2.601226959228515625e+02,3.086400129104731604e-01
9.811999797821044922e-01,2.600717010498046875e+02,3.086724269523983821e-01
9.812999963760375977e-01,2.600207214355468750e+02,3.087048707820940763e-01
9.814000129699707031e-01,2.599697570800781250e+02,3.087372848094673827e-01
9.815000295639038086e-01,2.599188079833984375e+02,3.087696988295647316e-01
9.815999865531921387e-01,2.598678894042968750e+02,3.088021426447085105e-01
9.817000031471252441e-01,2.598169708251953125e+02,3.088345566575299017e-01
9.818000197410583496e-01,2.597661132812500000e+02,3.088669706557993777e-01
9.818999767303466797e-01,2.597152404785156250e+02,3.088994144563912414e-01
9.819999933242797852e-01,2.596644134521484375e+02,3.089318284401088022e-01
9.821000099182128906e-01,2.596135711669921875e+02,3.089642424238263629e-01
9.822000265121459961e-01,2.595627441406250000e+02,3.089966862025903538e-01
9.822999835014343262e-01,2.595119628906250000e+02,3.090291001717559993e-01
9.824000000953674316e-01,2.594611968994140625e+02,3.090615141409216449e-01
9.825000166893005371e-01,2.594104003906250000e+02,3.090939280955353752e-01
9.825999736785888672e-01,2.593596649169921875e+02,3.091263718524714932e-01
9.826999902725219727e-01,2.593089599609375000e+02,3.091587857925333083e-01
9.828000068664550781e-01,2.592582092285156250e+02,3.091911997325951234e-01
9.829000234603881836e-01,2.592075500488281250e+02,3.092236136653809808e-01
9.829999804496765137e-01,2.591568908691406250e+02,3.092560275908908807e-01
9.830999970436096191e-01,2.591062316894531250e+02,3.092884713114472106e-01
9.832000136375427246e-01,2.590555877685546875e+02,3.093208852296811529e-01
9.832999706268310547e-01,2.590049591064453125e+02,3.093532991333631799e-01
9.833999872207641602e-01,2.589543457031250000e+02,3.093857130370452069e-01
9.835000038146972656e-01,2.589037780761718750e+02,3.094181269334512763e-01
9.836000204086303711e-01,2.588531951904296875e+02,3.094505408225813881e-01
9.836999773979187012e-01,2.588026580810546875e+02,3.094829845067579299e-01
9.837999939918518066e-01,2.587521209716796875e+02,3.095153983813361265e-01
9.839000105857849121e-01,2.587016143798828125e+02,3.095478122559143230e-01
9.840000271797180176e-01,2.586511230468750000e+02,3.095802261159406044e-01
9.840999841690063477e-01,2.586006469726562500e+02,3.096126399759668857e-01
9.842000007629394531e-01,2.585501861572265625e+02,3.096450538287172094e-01
9.843000173568725586e-01,2.584997558593750000e+02,3.096774676741915755e-01
9.843999743461608887e-01,2.584492797851562500e+02,3.097098815123899840e-01
9.844999909400939941e-01,2.583988952636718750e+02,3.097423251529107802e-01
9.846000075340270996e-01,2.583485107421875000e+02,3.097747389765572734e-01
9.847000241279602051e-01,2.582981262207031250e+02,3.098071528002037667e-01
9.847999811172485352e-01,2.582477722167968750e+02,3.098395666165743023e-01
9.848999977111816406e-01,2.581974334716796875e+02,3.098719804183929227e-01
9.850000143051147461e-01,2.581470947265625000e+02,3.099043942274875008e-01
9.850999712944030762e-01,2.580968170166015625e+02,3.099368080220301636e-01
9.851999878883361816e-01,2.580465240478515625e+02,3.099692218092968687e-01
9.853000044822692871e-01,2.579962463378906250e+02,3.100016355965635739e-01
9.854000210762023926e-01,2.579459991455078125e+02,3.100340493692783639e-01
9.854999780654907227e-01,2.578957672119140625e+02,3.100664631419931538e-01
9.855999946594238281e-01,2.578455657958984375e+02,3.100988769074319862e-01
9.857000112533569336e-01,2.577953491210937500e+02,3.101312906655948609e-01
9.858000278472900391e-01,2.577451629638671875e+02,3.101637044237577356e-01
9.858999848365783691e-01,2.576949920654296875e+02,3.101961181673686951e-01
9.860000014305114746e-01,2.576448364257812500e+02,3.102285319109796546e-01
9.861000180244445801e-01,2.575947265625000000e+02,3.102609456473146565e-01
9.861999750137329102e-01,2.575445861816406250e+02,3.102933593763737008e-01
9.862999916076660156e-01,2.574945220947265625e+02,3.103257730981567875e-01
9.864000082015991211e-01,2.574444427490234375e+02,3.103581868126639165e-01
9.865000247955322266e-01,2.573943481445312500e+02,3.103906005198950879e-01
9.865999817848205566e-01,2.573442993164062500e+02,3.104230142271262594e-01
9.866999983787536621e-01,2.572942657470703125e+02,3.104553981247590855e-01
9.868000149726867676e-01,2.572443084716796875e+02,3.104878118101623841e-01
9.868999719619750977e-01,2.571942901611328125e+02,3.105202254955656826e-01
9.869999885559082031e-01,2.571443023681640625e+02,3.105526391809689812e-01
9.871000051498413086e-01,2.570943603515625000e+02,3.105850528518203646e-01
9.872000217437744141e-01,2.570444183349609375e+02,3.106174665226717480e-01
9.872999787330627441e-01,2.569945068359375000e+02,3.106498801789712161e-01
9.873999953269958496e-01,2.569445800781250000e+02,3.106822938352706842e-01
9.875000119209289551e-01,2.568946990966796875e+02,3.107147074842941947e-01
9.876000285148620605e-01,2.568448638916015625e+02,3.107470913237193599e-01
9.876999855041503906e-01,2.567949829101562500e+02,3.107795049654669128e-01
9.878000020980834961e-01,2.567451477050781250e+02,3.108119185926625505e-01
9.879000186920166016e-01,2.566953277587890625e+02,3.108443322198581882e-01
9.879999756813049316e-01,2.566455078125000000e+02,3.108767458397778682e-01
9.880999922752380371e-01,2.565957336425781250e+02,3.109091296428232454e-01
9.882000088691711426e-01,2.565459594726562500e+02,3.109415432554669678e-01
9.883000254631042480e-01,2.564962158203125000e+02,3.109739568535587750e-01
9.883999824523925781e-01,2.564464721679687500e+02,3.110063704443746246e-01
9.884999990463256836e-01,2.563967437744140625e+02,3.110387840351904742e-01
9.886000156402587891e-01,2.563470458984375000e+02,3.110711678164079785e-01
9.886999726295471191e-01,2.562973785400390625e+02,3.111035813926719129e-01
9.887999892234802246e-01,2.562476959228515625e+02,3.111359949616598897e-01
9.889000058174133301e-01,2.561980590820312500e+02,3.111684085233719088e-01
9.890000224113464355e-01,2.561484222412109375e+02,3.112007922827615403e-01
9.890999794006347656e-01,2.560988311767578125e+02,3.112332058299216442e-01
9.891999959945678711e-01,2.560492248535156250e+02,3.112656193770817481e-01
9.893000125885009766e-01,2.559996490478515625e+02,3.112980329169658944e-01
9.894000291824340820e-01,2.559500732421875000e+02,3.113304166472516954e-01
9.894999861717224121e-01,2.559005432128906250e+02,3.113628301798598841e-01
9.896000027656555176e-01,2.558510131835937500e+02,3.113952436979161575e-01
9.897000193595886230e-01,2.558015136718750000e+02,3.114276274136500433e-01
9.897999763488769531e-01,2.557519989013671875e+02,3.114600409171544015e-01
9.898999929428100586e-01,2.557025146484375000e+02,3.114924544206587598e-01
9.900000095367431641e-01,2.556530609130859375e+02,3.115248381218407303e-01
9.901000261306762695e-01,2.556036376953125000e+02,3.115572516107931733e-01
9.901999831199645996e-01,2.555541992187500000e+02,3.115896650924696587e-01
9.902999997138977051e-01,2.555047912597656250e+02,3.116220487718237564e-01
9.904000163078308105e-01,2.554553985595703125e+02,3.116544622462242842e-01
9.904999732971191406e-01,2.554060058593750000e+02,3.116868757133488543e-01
9.905999898910522461e-01,2.553566741943359375e+02,3.117192593708750792e-01
9.907000064849853516e-01,2.553073120117187500e+02,3.117516728307236917e-01
9.908000230789184570e-01,2.552579956054687500e+02,3.117840564736980014e-01
9.908999800682067871e-01,2.552086791992187500e+02,3.118164699189946987e-01
9.909999966621398926e-01,2.551594238281250000e+02,3.118488535546930507e-01
9.911000132560729980e-01,2.551101226806640625e+02,3.118812669854378328e-01
9.911999702453613281e-01,2.550608825683593750e+02,3.119136804089066572e-01
9.912999868392944336e-01,2.550116119384765625e+02,3.119460640591569245e-01
9.914000034332275391e-01,2.549622955322265625e+02,3.119784775772131979e-01
9.915000200271606445e-01,2.549128723144531250e+02,3.120109209630754776e-01
9.915999770164489746e-01,2.548633575439453125e+02,3.120433644144213758e-01
9.916999936103820801e-01,2.548137207031250000e+02,3.120758377335732803e-01
9.918000102043151855e-01,2.547639007568359375e+02,3.121083409132552333e-01
9.919000267982482910e-01,2.547140045166015625e+02,3.121408441656967625e-01
9.919999837875366211e-01,2.546639404296875000e+02,3.121733772713923827e-01
9.921000003814697266e-01,2.546137390136718750e+02,3.122059104352956638e-01
9.922000169754028320e-01,2.545634613037109375e+02,3.122384734524530359e-01
9.922999739646911621e-01,2.545130615234375000e+02,3.122710067109437659e-01
9.923999905586242676e-01,2.544625701904296875e+02,3.123035996177350171e-01
9.925000071525573730e-01,2.544120178222656250e+02,3.123361627513077110e-01
9.926000237464904785e-01,2.543613891601562500e+02,3.123687557163066231e-01
9.926999807357788086e-01,2.543107604980468750e+02,3.124013487104093656e-01
9.927999973297119141e-01,2.542600097656250000e+02,3.124339417190640233e-01
9.929000139236450195e-01,2.542092590332031250e+02,3.124665347568225116e-01
9.929999709129333496e-01,2.541584777832031250e+02,3.124991278018569574e-01
9.930999875068664551e-01,2.541076202392578125e+02,3.125317506710416637e-01
9.932000041007995605e-01,2.540568084716796875e+02,3.125643437451799400e-01
9.933000206947326660e-01,2.540059509277343750e+02,3.125969666361925192e-01
9.933999776840209961e-01,2.539550933837890625e+02,3.126295895272050984e-01
9.934999942779541016e-01,2.539041900634765625e+02,3.126621826304472052e-01
9.936000108718872070e-01,2.538533172607421875e+02,3.126948055360116996e-01
9.937000274658203125e-01,2.538024597167968750e+02,3.127274284488521516e-01
9.937999844551086426e-01,2.537515563964843750e+02,3.127600513616926037e-01
9.939000010490417480e-01,2.537006530761718750e+02,3.127926742818090133e-01
9.940000176429748535e-01,2.536497955322265625e+02,3.128252972019254230e-01
9.940999746322631836e-01,2.535989227294921875e+02,3.128579201147658750e-01
9.941999912261962891e-01,2.535480346679687500e+02,3.128905728372046724e-01
9.943000078201293945e-01,2.534971771240234375e+02,3.129231957573210821e-01
9.944000244140625000e-01,2.534463043212890625e+02,3.129558186774374917e-01
9.944999814033508301e-01,2.533954620361328125e+02,3.129884415902779438e-01
9.945999979972839355e-01,2.533446044921875000e+02,3.130210645031183958e-01
9.947000145912170410e-01,2.532937927246093750e+02,3.130537172182812355e-01
9.947999715805053711e-01,2.532429656982421875e+02,3.130863401311216876e-01
9.948999881744384766e-01,2.531921539306640625e+02,3.131189630366861820e-01
9.950000047683715820e-01,2.531413421630859375e+02,3.131515859422506765e-01
9.951000213623046875e-01,2.530905609130859375e+02,3.131842386428616010e-01
9.951999783515930176e-01,2.530398101806640625e+02,3.132168615411501378e-01
9.952999949455261230e-01,2.529890594482421875e+02,3.132494844321627170e-01
9.954000115394592285e-01,2.529383087158203125e+02,3.132821371254976839e-01
