delta_s_mm,delta_mm,Ps_N,P_N,max_damage,mean_damage,nElem_D_ge_0p005,nElem_D_ge_0p050,nElem_D_ge_0p950,nElem_D_ge_liveThreshold,newton_iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm,saved_png
0.166,0.276666666666667,20125.2889505794,-1608.22821342915,0.999999,0.0927255658634,2225,2155,1366,2225,40,0.000231732770210824,7.5272890949329,1.90437155132389,14.8981222037971,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0498_damageMesh_omega_ge_9p5000em01.png
0.166333333333333,0.277222222222222,20159.1646398875,-1614.65915185522,0.999999,0.0927555275510418,2226,2156,1366,2226,40,0.000241409723495289,7.52719781082117,1.90436633426028,14.9058440336021,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0499_damageMesh_omega_ge_9p5000em01.png
0.166666666666667,0.277777777777778,20192.9856409498,-1621.07796048155,0.999999,0.0927853374739342,2226,2158,1367,2226,40,0.000237238898265657,7.52713704289907,1.90436078531672,14.9141165782372,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0500_damageMesh_omega_ge_9p5000em01.png
0.167,0.278333333333333,20226.7975992381,-1627.48541630609,0.999999,0.0928150480859736,2227,2158,1369,2227,40,0.00023954187431241,7.52707333310486,1.9043551804843,15.0025119630432,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0501_damageMesh_omega_ge_9p5000em01.png
0.167333333333333,0.278888888888889,20260.6098916586,-1633.88392667027,0.999999,0.0928445575187518,2228,2158,1369,2228,40,0.000224857430002778,7.52704232081821,1.90434925986877,15.3436722323921,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0502_damageMesh_omega_ge_9p5000em01.png
0.167666666666667,0.279444444444444,20294.3372342971,-1640.27508935782,0.999999,0.0928742200630328,2228,2158,1371,2228,40,0.000208124938071874,7.52689721280723,1.90434298690563,15.0358717403672,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0503_damageMesh_omega_ge_9p5000em01.png
0.168,0.28,20328.051878908,-1646.66861338693,0.999999,0.0929043702763686,2231,2158,1371,2231,40,0.000235958520410362,7.52689491591775,1.90433737387905,15.1104640281949,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0504_damageMesh_omega_ge_9p5000em01.png
0.168333333333333,0.280555555555556,20361.7326002563,-1653.04770108292,0.999999,0.092934174683078,2231,2158,1371,2231,40,0.000221222858446835,7.52680118997815,1.90433155539816,15.2921242693149,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0505_damageMesh_omega_ge_9p5000em01.png
0.168666666666667,0.281111111111111,20395.226477406,-1659.40316763265,0.999999,0.0929640640991173,2231,2160,1371,2231,40,0.000195717717075938,7.52674270921136,1.90432498920129,15.4835671949445,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0506_damageMesh_omega_ge_9p5000em01.png
0.169,0.281666666666667,20428.6211339524,-1665.75064084265,0.999999,0.0929944393494303,2235,2162,1372,2235,40,0.000159473257382414,7.52673038205456,1.90431792304586,15.677236238509,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0507_damageMesh_omega_ge_9p5000em01.png
0.169333333333333,0.282222222222222,20461.9848139553,-1672.08936793541,0.999999,0.0930250699760767,2238,2164,1372,2238,40,0.000145008659332202,7.52671144841493,1.90431064017238,15.8726733303473,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0508_damageMesh_omega_ge_9p5000em01.png
0.169666666666667,0.282777777777778,20495.1778878856,-1678.39613639504,0.999999,0.0930563774039486,2240,2164,1372,2240,40,0.000118782451531851,7.52668414870675,1.90430260539434,16.0278519492988,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0509_damageMesh_omega_ge_9p5000em01.png
0.17,0.283333333333333,20528.2995740269,-1684.69668363567,0.999999,0.0930886064430096,2243,2165,1373,2243,40,0.000173870691624556,7.52665408143671,1.90429453105674,16.0066589957772,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0510_damageMesh_omega_ge_9p5000em01.png
0.170333333333333,0.283888888888889,20561.4270913044,-1690.99502403221,0.999999,0.0931212274174999,2243,2166,1373,2243,40,0.000214884669727189,7.52663068798735,1.90428681264775,15.9870731873822,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0511_damageMesh_omega_ge_9p5000em01.png
0.170666666666667,0.284444444444444,20594.5397787023,-1697.28019245365,0.999999,0.0931533783823036,2244,2167,1375,2244,40,0.000222222057959298,7.52668685560099,1.90427928490922,15.9688336193071,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0512_damageMesh_omega_ge_9p5000em01.png
0.171,0.285,20627.5528992266,-1703.54345614746,0.999999,0.0931852437338972,2244,2171,1375,2244,40,0.000226418665088435,7.52675713110863,1.90427255109287,15.9518857083261,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0513_damageMesh_omega_ge_9p5000em01.png
0.171333333333333,0.285555555555556,20660.4922719189,-1709.79189508719,0.999999,0.0932169498425567,2245,2172,1376,2245,40,0.000218832098988209,7.52692261553833,1.90426582458512,15.9359220591391,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0514_damageMesh_omega_ge_9p5000em01.png
0.171666666666667,0.286111111111111,20693.2226033625,-1716.01623652787,0.999999,0.0932489044954006,2247,2172,1376,2247,40,0.000205065316433606,7.52702491523711,1.9042584392205,15.8167282514793,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0515_damageMesh_omega_ge_9p5000em01.png
0.172,0.286666666666667,20725.8407778921,-1722.2215865829,0.999999,0.0932807053624862,2249,2173,1378,2249,40,0.000186846929025153,7.52701257445851,1.90425039504978,15.6561218420635,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0516_damageMesh_omega_ge_9p5000em01.png
0.172333333333333,0.287222222222222,20758.4308373947,-1728.41427147473,0.999999,0.0933121680286395,2251,2173,1378,2251,40,0.000185962863523015,7.52698012120631,1.90424220233671,15.5031673062495,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0517_damageMesh_omega_ge_9p5000em01.png
0.172666666666667,0.287777777777778,20790.981301092,-1734.59556784824,0.999999,0.0933433398012168,2251,2174,1378,2251,40,0.000186011239955874,7.52688122667605,1.90423419088543,15.3580079795674,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0518_damageMesh_omega_ge_9p5000em01.png
0.173,0.288333333333333,20823.480998872,-1740.7583181431,0.999999,0.0933742224532409,2252,2174,1378,2252,40,0.000196209538985581,7.52688650279622,1.90422672966954,15.2197892848807,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0519_damageMesh_omega_ge_9p5000em01.png
0.173333333333333,0.288888888888889,20855.9509634836,-1746.90598128811,0.999999,0.093404813477911,2253,2175,1378,2253,40,0.000224203321073979,7.52677267405779,1.90421943261578,15.0881532581791,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0520_damageMesh_omega_ge_9p5000em01.png
0.173666666666667,0.289444444444445,20888.4095585021,-1753.06881068857,0.999999,0.0934361532315849,2255,2177,1379,2255,40,6.1143380275297e-05,7.52673391660612,1.90421146183185,15.0243399540384,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0521_damageMesh_omega_ge_9p5000em01.png
0.174,0.29,20920.7933532466,-1759.224928771,0.999999,0.0934680268405888,2257,2180,1380,2257,40,6.35285406787034e-05,7.52674958320734,1.90420301862304,15.0610209861559,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0522_damageMesh_omega_ge_9p5000em01.png
0.174333333333333,0.290555555555556,20953.1460293881,-1765.36725116453,0.999999,0.0934995659902561,2259,2182,1380,2259,40,6.51844821000225e-05,7.52673615848607,1.90419455511279,15.0974752716134,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0523_damageMesh_omega_ge_9p5000em01.png
0.174666666666667,0.291111111111111,20985.47613875,-1771.51072289626,0.999999,0.0935308826964012,2259,2184,1380,2259,40,6.12521167067115e-05,7.52672638106743,1.90418608346129,15.1336913347424,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0524_damageMesh_omega_ge_9p5000em01.png
0.175,0.291666666666667,21017.7446894847,-1777.63572761387,0.999999,0.0935623148775982,2260,2186,1381,2260,40,8.24097348086639e-05,7.52672132150991,1.90417787519153,15.1695365120914,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0525_damageMesh_omega_ge_9p5000em01.png
0.175333333333333,0.292222222222222,21050.0032143717,-1783.75161254318,0.999999,0.0935934268459607,2263,2186,1381,2263,40,8.2526805712746e-05,7.52672088143152,1.90417007614864,15.2052127591383,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0526_damageMesh_omega_ge_9p5000em01.png
0.175666666666667,0.292777777777778,21082.2380237719,-1789.85329207223,0.999999,0.0936245225455715,2264,2189,1381,2264,40,8.23155576181733e-05,7.52665210341268,1.90416228093887,15.2410723809156,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0527_damageMesh_omega_ge_9p5000em01.png
0.176,0.293333333333333,21114.4663879722,-1795.94394708495,0.999999,0.0936552992146796,2264,2191,1383,2264,40,8.22553977570806e-05,7.52656988761522,1.90415448801159,15.2765740703838,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0528_damageMesh_omega_ge_9p5000em01.png
0.176333333333333,0.293888888888889,21146.672293921,-1802.02160970646,0.999999,0.0936857860265302,2265,2191,1383,2265,40,8.14810888858375e-05,7.5264726398831,1.90414659272683,15.3116747525305,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0529_damageMesh_omega_ge_9p5000em01.png
0.176666666666667,0.294444444444444,21178.798046579,-1808.08001170519,0.999999,0.0937161355401847,2266,2193,1383,2266,40,8.21830897663745e-05,7.52639595131938,1.90413853507967,15.3465644858142,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0530_damageMesh_omega_ge_9p5000em01.png
0.177,0.295,21210.7786761903,-1814.12253393547,0.999999,0.0937465675272027,2268,2193,1383,2268,40,8.38552571700291e-05,7.52637348503206,1.90413006005275,15.3808842855566,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0531_damageMesh_omega_ge_9p5000em01.png
0.177333333333333,0.295555555555556,21242.6307784173,-1820.15090429494,0.999999,0.0937774092413237,2271,2196,1383,2271,40,9.33099573643403e-05,7.52636971040238,1.90412115378913,15.4148444184639,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0532_damageMesh_omega_ge_9p5000em01.png
0.177666666666667,0.296111111111111,21274.3768784636,-1826.16744666768,0.999999,0.0938083096823491,2274,2196,1383,2274,40,0.000100852014840669,7.52632867577815,1.90411183932913,15.4479013384198,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0533_damageMesh_omega_ge_9p5000em01.png
0.178,0.296666666666667,21306.0658720799,-1832.17032652983,0.999999,0.0938389982902772,2275,2198,1383,2275,40,6.44054878922162e-05,7.52629019057989,1.90410242432801,15.4808622545663,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0534_damageMesh_omega_ge_9p5000em01.png
0.178333333333333,0.297222222222222,21337.7405199304,-1838.16776466134,0.999999,0.0938698140238042,2277,2201,1383,2277,40,3.27619979412219e-05,7.5262557507505,1.90409294441819,15.5131819743754,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0535_damageMesh_omega_ge_9p5000em01.png
0.178666666666667,0.297777777777778,21369.3355516198,-1844.15534867138,0.999999,0.0939009905107593,2277,2201,1386,2277,40,2.56078669274018e-05,7.5261879500915,1.90408312362297,15.5445229533134,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0536_damageMesh_omega_ge_9p5000em01.png
0.179,0.298333333333334,21400.7236404232,-1850.12454483659,0.999999,0.0939323086523828,2277,2202,1387,2277,40,2.78456010054384e-05,7.52621289428247,1.90407297314822,15.5747088000864,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0537_damageMesh_omega_ge_9p5000em01.png
0.179333333333333,0.298888888888889,21431.9551728917,-1856.10312428978,0.999999,0.0939659453633464,2284,2202,1387,2284,40,1.79698306688181e-05,7.52619546734782,1.90406186893787,15.568026468485,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0538_damageMesh_omega_ge_9p5000em01.png
0.179666666666667,0.299444444444444,21463.0892657416,-1862.06131808755,0.999999,0.0939997793145563,2285,2203,1388,2285,40,1.5784116198958e-05,7.52618451140887,1.90405145824911,15.549279741299,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0539_damageMesh_omega_ge_9p5000em01.png
0.18,0.3,21494.2244830119,-1868.01031640398,0.999999,0.0940331992203491,2287,2206,1388,2287,40,1.42504655524789e-05,7.52619032620099,1.90404109101937,15.5310059589548,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0540_damageMesh_omega_ge_9p5000em01.png
0.180333333333333,0.300555555555556,21525.3599597995,-1873.9502865868,0.999999,0.0940661996738198,2288,2207,1388,2288,40,1.30294945641651e-05,7.52621119364024,1.90403075779459,15.5131859163953,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0541_damageMesh_omega_ge_9p5000em01.png
0.180666666666667,0.301111111111111,21556.4191709235,-1879.87609666917,0.999999,0.094099655517373,2289,2207,1388,2289,40,1.3271285864036e-05,7.52625030287829,1.90402039185756,15.4957559409844,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0542_damageMesh_omega_ge_9p5000em01.png
0.181,0.301666666666667,21587.4290119659,-1885.79193745625,0.999999,0.0941329100800547,2291,2208,1390,2291,40,6.88674692028712e-06,7.52632331574611,1.90400986014841,15.4787376329778,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0543_damageMesh_omega_ge_9p5000em01.png
0.181333333333333,0.302222222222222,21618.415704383,-1891.69539339155,0.999999,0.0941658686145719,2291,2209,1390,2291,40,5.83164811196468e-06,7.52641878566716,1.90399969520566,15.4621337197765,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0544_damageMesh_omega_ge_9p5000em01.png
0.181666666666667,0.302777777777778,21649.3816232633,-1897.58630716563,0.999999,0.09419854010245,2292,2210,1391,2292,40,5.15215131180469e-06,7.52656393462754,1.90398991644729,15.4459331202466,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0545_damageMesh_omega_ge_9p5000em01.png
0.182,0.303333333333333,21680.3332304257,-1903.46619455338,0.999999,0.094231029293541,2293,2213,1391,2293,40,4.64188748416916e-06,7.52672153218366,1.90397988128256,15.4301440375987,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0546_damageMesh_omega_ge_9p5000em01.png
0.182333333333333,0.303888888888889,21711.2893870447,-1909.33773470872,0.999999,0.0942631470971981,2295,2213,1392,2295,40,4.23803487770158e-06,7.52676838907835,1.9039698880061,15.4147276559429,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0547_damageMesh_omega_ge_9p5000em01.png
0.182666666666667,0.304444444444444,21742.2539507691,-1915.20101624135,0.999999,0.0942948994032571,2295,2217,1392,2295,40,3.94487623545103e-06,7.526955399922,1.90395994934629,15.3996694471938,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0548_damageMesh_omega_ge_9p5000em01.png
0.183,0.305,21773.2045868622,-1921.05557574238,0.999999,0.0943268078773153,2297,2218,1392,2297,39,4.48824723164876e-06,7.52719513417796,1.90395019172613,15.3849740803647,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0549_damageMesh_omega_ge_9p5000em01.png
0.183333333333333,0.305555555555555,21804.044525035,-1926.88941092307,0.999999,0.0943593353717001,2298,2219,1392,2298,40,3.39092497192439e-06,7.52745489500626,1.90394079644336,15.3706279256236,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0550_damageMesh_omega_ge_9p5000em01.png
0.183666666666667,0.306111111111111,21834.8267681579,-1932.70808159784,0.999999,0.0943918528412593,2299,2220,1392,2299,40,3.35247901261937e-06,7.52755256532349,1.90393149117246,15.3566062005473,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0551_damageMesh_omega_ge_9p5000em01.png
0.184,0.306666666666667,21865.5944235692,-1938.51641830182,0.999999,0.0944240500819682,2302,2222,1392,2302,40,3.21770408184818e-06,7.52771523384351,1.90392224103738,15.3428977914043,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0552_damageMesh_omega_ge_9p5000em01.png
0.184333333333333,0.307222222222222,21896.2252069607,-1944.31110400848,0.999999,0.0944566017320227,2303,2223,1393,2303,40,5.12726277079878e-06,7.52802580130605,1.90391285227683,15.3294698536202,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0553_damageMesh_omega_ge_9p5000em01.png
0.184666666666667,0.307777777777778,21926.637126015,-1950.06612037747,0.999999,0.0944893964124071,2304,2224,1394,2304,40,5.45425714548742e-06,7.52783995926388,1.90390334912745,15.3163484929188,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0554_damageMesh_omega_ge_9p5000em01.png
0.185,0.308333333333334,21957.0208062914,-1955.81170599779,0.999999,0.0945219562666162,2306,2226,1394,2306,40,5.02193901397163e-06,7.52781974234299,1.90389424629704,15.3035330443752,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0555_damageMesh_omega_ge_9p5000em01.png
0.185333333333333,0.308888888888889,21987.2052615959,-1961.52681177372,0.999999,0.0945544975607841,2306,2227,1394,2306,40,4.91860870610594e-06,7.52785384638643,1.90388606986895,15.2910263956916,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0556_damageMesh_omega_ge_9p5000em01.png
